-87.6748063697	11.0577152485	-50
-87.6687913274	11.0509309158	-49
-87.6627765632	11.0441464644	-48
-87.6567620771	11.0373618942	-47
-87.6507478688	11.0305772054	-46
-87.6447339381	11.0237923981	-45
-87.6387202849	11.0170074723	-44
-87.632706909	11.0102224281	-43
-87.6266938102	11.0034372656	-42
-87.6206809883	10.9966519848	-41
-87.6146684432	10.989866586	-40
-87.6086561746	10.983081069	-39
-87.6026441823	10.976295434	-38
-87.5966324663	10.9695096812	-37
-87.5906210262	10.9627238105	-36
-87.584609862	10.9559378221	-35
-87.5785989734	10.949151716	-34
-87.5725883603	10.9423654923	-33
-87.5665780224	10.935579151	-32
-87.5605679597	10.9287926924	-31
-87.5545581718	10.9220061164	-30
-87.5485486587	10.9152194232	-29
-87.5425394201	10.9084326127	-28
-87.5365304558	10.9016456852	-27
-87.5305217658	10.8948586406	-26
-87.5245133497	10.8880714791	-25
-87.5185052074	10.8812842007	-24
-87.5124973388	10.8744968055	-23
-87.5064897436	10.8677092936	-22
-87.5004824217	10.8609216651	-21
-87.4944753728	10.85413392	-20
-87.4884685969	10.8473460584	-19
-87.4824620937	10.8405580805	-18
-87.476455863	10.8337699863	-17
-87.4704499046	10.8269817758	-16
-87.4644442184	10.8201934492	-15
-87.4584388042	10.8134050065	-14
-87.4524336618	10.8066164478	-13
-87.4464287911	10.7998277732	-12
-87.4404241917	10.7930389828	-11
-87.4344198636	10.7862500766	-10
-87.4284158066	10.7794610548	-9
-87.4224120205	10.7726719173	-8
-87.4164085051	10.7658826644	-7
-87.4104052602	10.759093296	-6
-87.4044022857	10.7523038123	-5
-87.3983995813	10.7455142132	-4
-87.3923971469	10.7387244991	-3
-87.3863949823	10.7319346697	-2
-87.3803930873	10.7251447254	-1
-87.3743914618	10.7183546661	0
-87.3683901055	10.7115644919	1
-87.3623890183	10.704774203	2
-87.3563881999	10.6979837993	3
-87.3503876503	10.691193281	4
-87.3443873692	10.6844026481	5
-87.3383873564	10.6776119008	6
-87.3323876118	10.670821039	7
-87.3263881351	10.664030063	8
-87.3203889263	10.6572389727	9
-87.3143899851	10.6504477682	10
-87.3083913113	10.6436564497	11
-87.3023929047	10.6368650171	12
-87.2963947652	10.6300734707	13
-87.2903968926	10.6232818104	14
-87.2843992867	10.6164900364	15
-87.2784019473	10.6096981486	16
-87.2724048743	10.6029061473	17
-87.2664080674	10.5961140324	18
-87.2604115265	10.5893218042	19
-87.2544152514	10.5825294625	20
-87.2484192419	10.5757370076	21
-87.2424234978	10.5689444394	22
-87.236428019	10.5621517582	23
-87.2304328052	10.5553589638	24
-87.2244378563	10.5485660566	25
-87.2184431722	10.5417730364	26
-87.2124487525	10.5349799034	27
-87.2064545972	10.5281866577	28
-87.2004607061	10.5213932994	29
-87.1944670789	10.5145998285	30
-87.1884737155	10.5078062451	31
-87.1824806158	10.5010125492	32
-87.1764877794	10.4942187411	33
-87.1704952063	10.4874248207	34
-87.1645028963	10.4806307881	35
-87.1585108492	10.4738366435	36
-87.1525190648	10.4670423868	37
-87.1465275429	10.4602480182	38
-87.1405362833	10.4534535377	39
-87.134545286	10.4466589454	40
-87.1285545505	10.4398642415	41
-87.1225640769	10.4330694259	42
-87.1165738649	10.4262744988	43
-87.1105839144	10.4194794603	44
-87.1045942251	10.4126843103	45
-87.0986047969	10.4058890491	46
-87.0926156295	10.3990936766	47
-87.0866267229	10.392298193	48
-87.0806380768	10.3855025983	49
-87.0746496911	10.3787068927	50
